Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSeconds,Race,Year,RoundNumber
0 days 01:30:33.222000,HAM,44,0 days 00:01:37.075000,19.0,2.0,,,0 days 00:00:25.917000,0 days 00:00:29.412000,0 days 00:00:41.746000,0 days 01:29:22.006000,0 days 01:29:51.418000,0 days 01:30:33.164000,282.0,275.0,261.0,320.0,True,HARD,6.0,True,Ferrari,0 days 01:28:56.147000,2025-03-23 07:33:31.982,1,5.0,False,,False,True,97.075,Chinese Grand Prix,2025,2
0 days 01:32:10.691000,HAM,44,0 days 00:01:37.469000,20.0,2.0,,,0 days 00:00:25.984000,0 days 00:00:29.595000,0 days 00:00:41.890000,0 days 01:30:59.148000,0 days 01:31:28.743000,0 days 01:32:10.633000,280.0,273.0,259.0,322.0,False,HARD,7.0,True,Ferrari,0 days 01:30:33.222000,2025-03-23 07:35:09.057,1,4.0,False,,False,True,97.469,Chinese Grand Prix,2025,2
0 days 01:33:50.010000,HAM,44,0 days 00:01:39.319000,21.0,2.0,,,0 days 00:00:27.128000,0 days 00:00:29.953000,0 days 00:00:42.238000,0 days 01:32:37.761000,0 days 01:33:07.714000,0 days 01:33:49.952000,281.0,271.0,258.0,317.0,False,HARD,8.0,True,Ferrari,0 days 01:32:10.691000,2025-03-23 07:36:46.526,1,5.0,False,,False,True,99.319,Chinese Grand Prix,2025,2
0 days 01:35:27.467000,HAM,44,0 days 00:01:37.457000,22.0,2.0,,,0 days 00:00:26.026000,0 days 00:00:29.618000,0 days 00:00:41.813000,0 days 01:34:15.978000,0 days 01:34:45.596000,0 days 01:35:27.409000,284.0,274.0,260.0,320.0,False,HARD,9.0,True,Ferrari,0 days 01:33:50.010000,2025-03-23 07:38:25.845,1,5.0,False,,False,True,97.457,Chinese Grand Prix,2025,2
0 days 01:37:04.767000,HAM,44,0 days 00:01:37.300000,23.0,2.0,,,0 days 00:00:26.028000,0 days 00:00:29.418000,0 days 00:00:41.854000,0 days 01:35:53.437000,0 days 01:36:22.855000,0 days 01:37:04.709000,280.0,273.0,260.0,318.0,False,HARD,10.0,True,Ferrari,0 days 01:35:27.467000,2025-03-23 07:40:03.302,1,5.0,False,,False,True,97.3,Chinese Grand Prix,2025,2
0 days 01:38:41.964000,HAM,44,0 days 00:01:37.197000,24.0,2.0,,,0 days 00:00:26.016000,0 days 00:00:29.296000,0 days 00:00:41.885000,0 days 01:37:30.725000,0 days 01:38:00.021000,0 days 01:38:41.906000,279.0,272.0,260.0,316.0,False,HARD,11.0,True,Ferrari,0 days 01:37:04.767000,2025-03-23 07:41:40.602,1,5.0,False,,False,True,97.197,Chinese Grand Prix,2025,2
0 days 01:40:19.468000,HAM,44,0 days 00:01:37.504000,25.0,2.0,,,0 days 00:00:26.119000,0 days 00:00:29.451000,0 days 00:00:41.934000,0 days 01:39:08.025000,0 days 01:39:37.476000,0 days 01:40:19.410000,,269.0,261.0,315.0,False,HARD,12.0,True,Ferrari,0 days 01:38:41.964000,2025-03-23 07:43:17.799,1,5.0,False,,False,True,97.504,Chinese Grand Prix,2025,2
0 days 01:41:57.023000,HAM,44,0 days 00:01:37.555000,26.0,2.0,,,0 days 00:00:25.979000,0 days 00:00:29.470000,0 days 00:00:42.106000,0 days 01:40:45.389000,0 days 01:41:14.859000,0 days 01:41:56.965000,282.0,273.0,260.0,317.0,False,HARD,13.0,True,Ferrari,0 days 01:40:19.468000,2025-03-23 07:44:55.303,1,5.0,False,,False,True,97.555,Chinese Grand Prix,2025,2
0 days 01:43:34.433000,HAM,44,0 days 00:01:37.410000,27.0,2.0,,,0 days 00:00:26.015000,0 days 00:00:29.390000,0 days 00:00:42.005000,0 days 01:42:22.980000,0 days 01:42:52.370000,0 days 01:43:34.375000,281.0,273.0,262.0,317.0,False,HARD,14.0,True,Ferrari,0 days 01:41:57.023000,2025-03-23 07:46:32.858,1,5.0,False,,False,True,97.41,Chinese Grand Prix,2025,2
0 days 01:45:11.422000,HAM,44,0 days 00:01:36.989000,28.0,2.0,,,0 days 00:00:25.855000,0 days 00:00:29.276000,0 days 00:00:41.858000,0 days 01:44:00.230000,0 days 01:44:29.506000,0 days 01:45:11.364000,,272.0,262.0,317.0,True,HARD,15.0,True,Ferrari,0 days 01:43:34.433000,2025-03-23 07:48:10.268,1,5.0,False,,False,True,96.989,Chinese Grand Prix,2025,2
0 days 01:46:48.652000,HAM,44,0 days 00:01:37.230000,29.0,2.0,,,0 days 00:00:25.914000,0 days 00:00:29.363000,0 days 00:00:41.953000,0 days 01:45:37.278000,0 days 01:46:06.641000,0 days 01:46:48.594000,280.0,271.0,261.0,315.0,False,HARD,16.0,True,Ferrari,0 days 01:45:11.422000,2025-03-23 07:49:47.257,1,5.0,False,,False,True,97.23,Chinese Grand Prix,2025,2
0 days 01:48:26.099000,HAM,44,0 days 00:01:37.447000,30.0,2.0,,,0 days 00:00:26.049000,0 days 00:00:29.407000,0 days 00:00:41.991000,0 days 01:47:14.643000,0 days 01:47:44.050000,0 days 01:48:26.041000,283.0,274.0,262.0,319.0,False,HARD,17.0,True,Ferrari,0 days 01:46:48.652000,2025-03-23 07:51:24.487,1,5.0,False,,False,True,97.447,Chinese Grand Prix,2025,2
0 days 01:50:03.581000,HAM,44,0 days 00:01:37.482000,31.0,2.0,,,0 days 00:00:26.082000,0 days 00:00:29.475000,0 days 00:00:41.925000,0 days 01:48:52.123000,0 days 01:49:21.598000,0 days 01:50:03.523000,278.0,270.0,261.0,313.0,False,HARD,18.0,True,Ferrari,0 days 01:48:26.099000,2025-03-23 07:53:01.934,1,5.0,False,,False,True,97.482,Chinese Grand Prix,2025,2
0 days 01:51:40.619000,HAM,44,0 days 00:01:37.038000,32.0,2.0,,,0 days 00:00:25.801000,0 days 00:00:29.242000,0 days 00:00:41.995000,0 days 01:50:29.324000,0 days 01:50:58.566000,0 days 01:51:40.561000,282.0,274.0,260.0,317.0,False,HARD,19.0,True,Ferrari,0 days 01:50:03.581000,2025-03-23 07:54:39.416,1,5.0,False,,False,True,97.038,Chinese Grand Prix,2025,2
0 days 01:53:18.191000,HAM,44,0 days 00:01:37.572000,33.0,2.0,,,0 days 00:00:26.041000,0 days 00:00:29.469000,0 days 00:00:42.062000,0 days 01:52:06.602000,0 days 01:52:36.071000,0 days 01:53:18.133000,278.0,270.0,262.0,311.0,False,HARD,20.0,True,Ferrari,0 days 01:51:40.619000,2025-03-23 07:56:16.454,1,5.0,False,,False,True,97.572,Chinese Grand Prix,2025,2
0 days 01:54:55.481000,HAM,44,0 days 00:01:37.290000,34.0,2.0,,,0 days 00:00:25.922000,0 days 00:00:29.320000,0 days 00:00:42.048000,0 days 01:53:44.055000,0 days 01:54:13.375000,0 days 01:54:55.423000,283.0,274.0,259.0,316.0,False,HARD,21.0,True,Ferrari,0 days 01:53:18.191000,2025-03-23 07:57:54.026,1,5.0,False,,False,True,97.29,Chinese Grand Prix,2025,2
0 days 01:56:32.438000,HAM,44,0 days 00:01:36.957000,35.0,2.0,,,0 days 00:00:25.935000,0 days 00:00:29.183000,0 days 00:00:41.839000,0 days 01:55:21.358000,0 days 01:55:50.541000,0 days 01:56:32.380000,282.0,274.0,263.0,317.0,True,HARD,22.0,True,Ferrari,0 days 01:54:55.481000,2025-03-23 07:59:31.316,1,5.0,False,,False,True,96.957,Chinese Grand Prix,2025,2
0 days 01:58:09.784000,HAM,44,0 days 00:01:37.346000,36.0,2.0,,,0 days 00:00:25.933000,0 days 00:00:29.380000,0 days 00:00:42.033000,0 days 01:56:58.313000,0 days 01:57:27.693000,0 days 01:58:09.726000,281.0,272.0,261.0,314.0,False,HARD,23.0,True,Ferrari,0 days 01:56:32.438000,2025-03-23 08:01:08.273,1,5.0,False,,False,True,97.346,Chinese Grand Prix,2025,2
0 days 02:03:21.576000,HAM,44,0 days 00:01:35.839000,39.0,3.0,,,0 days 00:00:25.611000,0 days 00:00:28.876000,0 days 00:00:41.352000,0 days 02:02:11.290000,0 days 02:02:40.166000,0 days 02:03:21.518000,279.0,272.0,264.0,310.0,True,HARD,2.0,True,Ferrari,0 days 02:01:45.737000,2025-03-23 08:06:21.572,1,6.0,False,,False,True,95.839,Chinese Grand Prix,2025,2
0 days 02:04:57.063000,HAM,44,0 days 00:01:35.487000,40.0,3.0,,,0 days 00:00:25.490000,0 days 00:00:28.621000,0 days 00:00:41.376000,0 days 02:03:47.008000,0 days 02:04:15.629000,0 days 02:04:57.005000,284.0,276.0,260.0,316.0,True,HARD,3.0,True,Ferrari,0 days 02:03:21.576000,2025-03-23 08:07:57.411,1,6.0,False,,False,True,95.487,Chinese Grand Prix,2025,2
0 days 02:06:32.132000,HAM,44,0 days 00:01:35.069000,41.0,3.0,,,0 days 00:00:25.416000,0 days 00:00:28.466000,0 days 00:00:41.187000,0 days 02:05:22.421000,0 days 02:05:50.887000,0 days 02:06:32.074000,283.0,275.0,264.0,315.0,True,HARD,4.0,True,Ferrari,0 days 02:04:57.063000,2025-03-23 08:09:32.898,1,6.0,False,,False,True,95.069,Chinese Grand Prix,2025,2
0 days 02:08:07.701000,HAM,44,0 days 00:01:35.569000,42.0,3.0,,,0 days 00:00:25.450000,0 days 00:00:28.712000,0 days 00:00:41.407000,0 days 02:06:57.524000,0 days 02:07:26.236000,0 days 02:08:07.643000,280.0,272.0,263.0,312.0,False,HARD,5.0,True,Ferrari,0 days 02:06:32.132000,2025-03-23 08:11:07.967,1,6.0,False,,False,True,95.569,Chinese Grand Prix,2025,2
0 days 02:09:43.227000,HAM,44,0 days 00:01:35.526000,43.0,3.0,,,0 days 00:00:25.461000,0 days 00:00:28.681000,0 days 00:00:41.384000,0 days 02:08:33.104000,0 days 02:09:01.785000,0 days 02:09:43.169000,284.0,276.0,263.0,317.0,False,HARD,6.0,True,Ferrari,0 days 02:08:07.701000,2025-03-23 08:12:43.536,1,6.0,False,,False,True,95.526,Chinese Grand Prix,2025,2
0 days 02:11:19.089000,HAM,44,0 days 00:01:35.862000,44.0,3.0,,,0 days 00:00:25.553000,0 days 00:00:28.774000,0 days 00:00:41.535000,0 days 02:10:08.722000,0 days 02:10:37.496000,0 days 02:11:19.031000,281.0,273.0,262.0,314.0,False,HARD,7.0,True,Ferrari,0 days 02:09:43.227000,2025-03-23 08:14:19.062,1,6.0,False,,False,True,95.862,Chinese Grand Prix,2025,2
0 days 02:12:54.438000,HAM,44,0 days 00:01:35.349000,45.0,3.0,,,0 days 00:00:25.510000,0 days 00:00:28.474000,0 days 00:00:41.365000,0 days 02:11:44.541000,0 days 02:12:13.015000,0 days 02:12:54.380000,285.0,277.0,263.0,316.0,False,HARD,8.0,True,Ferrari,0 days 02:11:19.089000,2025-03-23 08:15:54.924,1,6.0,False,,False,True,95.349,Chinese Grand Prix,2025,2
0 days 02:14:29.971000,HAM,44,0 days 00:01:35.533000,46.0,3.0,,,0 days 00:00:25.453000,0 days 00:00:28.608000,0 days 00:00:41.472000,0 days 02:13:19.833000,0 days 02:13:48.441000,0 days 02:14:29.913000,282.0,275.0,262.0,316.0,False,HARD,9.0,True,Ferrari,0 days 02:12:54.438000,2025-03-23 08:17:30.273,1,6.0,False,,False,True,95.533,Chinese Grand Prix,2025,2
0 days 02:16:05.741000,HAM,44,0 days 00:01:35.770000,47.0,3.0,,,0 days 00:00:25.532000,0 days 00:00:28.647000,0 days 00:00:41.591000,0 days 02:14:55.445000,0 days 02:15:24.092000,0 days 02:16:05.683000,281.0,272.0,264.0,313.0,False,HARD,10.0,True,Ferrari,0 days 02:14:29.971000,2025-03-23 08:19:05.806,1,6.0,False,,False,True,95.77,Chinese Grand Prix,2025,2
0 days 02:17:41.001000,HAM,44,0 days 00:01:35.260000,48.0,3.0,,,0 days 00:00:25.350000,0 days 00:00:28.645000,0 days 00:00:41.265000,0 days 02:16:31.033000,0 days 02:16:59.678000,0 days 02:17:40.943000,284.0,275.0,264.0,318.0,False,HARD,11.0,True,Ferrari,0 days 02:16:05.741000,2025-03-23 08:20:41.576,1,6.0,False,,False,True,95.26,Chinese Grand Prix,2025,2
0 days 02:19:16.078000,HAM,44,0 days 00:01:35.077000,49.0,3.0,,,0 days 00:00:25.375000,0 days 00:00:28.525000,0 days 00:00:41.177000,0 days 02:18:06.318000,0 days 02:18:34.843000,0 days 02:19:16.020000,283.0,275.0,265.0,317.0,False,HARD,12.0,True,Ferrari,0 days 02:17:41.001000,2025-03-23 08:22:16.836,1,6.0,False,,False,True,95.077,Chinese Grand Prix,2025,2
0 days 02:20:51.322000,HAM,44,0 days 00:01:35.244000,50.0,3.0,,,0 days 00:00:25.335000,0 days 00:00:28.514000,0 days 00:00:41.395000,0 days 02:19:41.355000,0 days 02:20:09.869000,0 days 02:20:51.264000,281.0,273.0,264.0,314.0,False,HARD,13.0,True,Ferrari,0 days 02:19:16.078000,2025-03-23 08:23:51.913,1,6.0,False,,False,True,95.244,Chinese Grand Prix,2025,2
0 days 02:22:26.787000,HAM,44,0 days 00:01:35.465000,51.0,3.0,,,0 days 00:00:25.541000,0 days 00:00:28.563000,0 days 00:00:41.361000,0 days 02:21:16.805000,0 days 02:21:45.368000,0 days 02:22:26.729000,282.0,274.0,263.0,316.0,False,HARD,14.0,True,Ferrari,0 days 02:20:51.322000,2025-03-23 08:25:27.157,1,6.0,False,,False,True,95.465,Chinese Grand Prix,2025,2
0 days 02:24:01.998000,HAM,44,0 days 00:01:35.211000,52.0,3.0,,,0 days 00:00:25.370000,0 days 00:00:28.437000,0 days 00:00:41.404000,0 days 02:22:52.099000,0 days 02:23:20.536000,0 days 02:24:01.940000,281.0,273.0,265.0,313.0,False,HARD,15.0,True,Ferrari,0 days 02:22:26.787000,2025-03-23 08:27:02.622,1,6.0,False,,False,True,95.211,Chinese Grand Prix,2025,2
0 days 02:25:37.460000,HAM,44,0 days 00:01:35.462000,53.0,3.0,,,0 days 00:00:25.477000,0 days 00:00:28.544000,0 days 00:00:41.441000,0 days 02:24:27.417000,0 days 02:24:55.961000,0 days 02:25:37.402000,285.0,276.0,264.0,319.0,False,HARD,16.0,True,Ferrari,0 days 02:24:01.998000,2025-03-23 08:28:37.833,1,6.0,False,,False,True,95.462,Chinese Grand Prix,2025,2
0 days 02:27:12.717000,HAM,44,0 days 00:01:35.257000,54.0,3.0,,,0 days 00:00:25.475000,0 days 00:00:28.442000,0 days 00:00:41.340000,0 days 02:26:02.877000,0 days 02:26:31.319000,0 days 02:27:12.659000,286.0,277.0,264.0,319.0,False,HARD,17.0,True,Ferrari,0 days 02:25:37.460000,2025-03-23 08:30:13.295,1,6.0,False,,False,True,95.257,Chinese Grand Prix,2025,2
0 days 02:28:47.949000,HAM,44,0 days 00:01:35.232000,55.0,3.0,,,0 days 00:00:25.334000,0 days 00:00:28.509000,0 days 00:00:41.389000,0 days 02:27:37.993000,0 days 02:28:06.502000,0 days 02:28:47.891000,287.0,278.0,266.0,318.0,False,HARD,18.0,True,Ferrari,0 days 02:27:12.717000,2025-03-23 08:31:48.552,1,6.0,False,,False,True,95.232,Chinese Grand Prix,2025,2
0 days 02:30:23.630000,HAM,44,0 days 00:01:35.681000,56.0,3.0,,,0 days 00:00:25.440000,0 days 00:00:28.613000,0 days 00:00:41.628000,0 days 02:29:13.331000,0 days 02:29:41.944000,0 days 02:30:23.572000,286.0,278.0,234.0,323.0,False,HARD,19.0,True,Ferrari,0 days 02:28:47.949000,2025-03-23 08:33:23.784,1,6.0,False,,False,True,95.681,Chinese Grand Prix,2025,2
0 days 00:59:22.482000,HAM,44,0 days 00:01:35.275000,2.0,1.0,,,0 days 00:00:34.674000,0 days 00:00:42.491000,0 days 00:00:18.110000,0 days 00:58:21.915000,0 days 00:59:04.406000,0 days 00:59:22.516000,276.0,300.0,268.0,293.0,True,HARD,2.0,True,Ferrari,0 days 00:57:47.207000,2025-04-06 05:05:27.637,1,8.0,False,,False,True,95.275,Japanese Grand Prix,2025,3
0 days 01:00:56.736000,HAM,44,0 days 00:01:34.254000,3.0,1.0,,,0 days 00:00:33.769000,0 days 00:00:42.301000,0 days 00:00:18.184000,0 days 00:59:56.285000,0 days 01:00:38.586000,0 days 01:00:56.770000,,302.0,267.0,294.0,True,HARD,3.0,True,Ferrari,0 days 00:59:22.482000,2025-04-06 05:07:02.912,1,8.0,False,,False,True,94.254,Japanese Grand Prix,2025,3
0 days 01:02:30.883000,HAM,44,0 days 00:01:34.147000,4.0,1.0,,,0 days 00:00:33.601000,0 days 00:00:42.508000,0 days 00:00:18.038000,0 days 01:01:30.371000,0 days 01:02:12.879000,0 days 01:02:30.917000,275.0,301.0,268.0,295.0,True,HARD,4.0,True,Ferrari,0 days 01:00:56.736000,2025-04-06 05:08:37.166,1,8.0,False,,False,True,94.147,Japanese Grand Prix,2025,3
0 days 01:04:04.703000,HAM,44,0 days 00:01:33.820000,5.0,1.0,,,0 days 00:00:33.369000,0 days 00:00:42.354000,0 days 00:00:18.097000,0 days 01:03:04.286000,0 days 01:03:46.640000,0 days 01:04:04.737000,281.0,304.0,271.0,305.0,True,HARD,5.0,True,Ferrari,0 days 01:02:30.883000,2025-04-06 05:10:11.313,1,8.0,False,,False,True,93.82,Japanese Grand Prix,2025,3
0 days 01:05:38.644000,HAM,44,0 days 00:01:33.941000,6.0,1.0,,,0 days 00:00:33.333000,0 days 00:00:42.462000,0 days 00:00:18.146000,0 days 01:04:38.070000,0 days 01:05:20.532000,0 days 01:05:38.678000,278.0,300.0,264.0,294.0,False,HARD,6.0,True,Ferrari,0 days 01:04:04.703000,2025-04-06 05:11:45.133,1,7.0,False,,False,True,93.941,Japanese Grand Prix,2025,3
0 days 01:07:12.783000,HAM,44,0 days 00:01:34.139000,7.0,1.0,,,0 days 00:00:33.496000,0 days 00:00:42.456000,0 days 00:00:18.187000,0 days 01:06:12.174000,0 days 01:06:54.630000,0 days 01:07:12.817000,279.0,300.0,264.0,296.0,False,HARD,7.0,True,Ferrari,0 days 01:05:38.644000,2025-04-06 05:13:19.074,1,7.0,False,,False,True,94.139,Japanese Grand Prix,2025,3
0 days 01:08:46.695000,HAM,44,0 days 00:01:33.912000,8.0,1.0,,,0 days 00:00:33.191000,0 days 00:00:42.571000,0 days 00:00:18.150000,0 days 01:07:46.008000,0 days 01:08:28.579000,0 days 01:08:46.729000,278.0,299.0,265.0,295.0,False,HARD,8.0,True,Ferrari,0 days 01:07:12.783000,2025-04-06 05:14:53.213,1,7.0,False,,False,True,93.912,Japanese Grand Prix,2025,3
0 days 01:10:20.507000,HAM,44,0 days 00:01:33.812000,9.0,1.0,,,0 days 00:00:33.127000,0 days 00:00:42.578000,0 days 00:00:18.107000,0 days 01:09:19.856000,0 days 01:10:02.434000,0 days 01:10:20.541000,,301.0,265.0,294.0,True,HARD,9.0,True,Ferrari,0 days 01:08:46.695000,2025-04-06 05:16:27.125,1,7.0,False,,False,True,93.812,Japanese Grand Prix,2025,3
0 days 01:11:54.029000,HAM,44,0 days 00:01:33.522000,10.0,1.0,,,0 days 00:00:32.965000,0 days 00:00:42.482000,0 days 00:00:18.075000,0 days 01:10:53.506000,0 days 01:11:35.988000,0 days 01:11:54.063000,279.0,301.0,265.0,300.0,True,HARD,10.0,True,Ferrari,0 days 01:10:20.507000,2025-04-06 05:18:00.937,1,7.0,False,,False,True,93.522,Japanese Grand Prix,2025,3
0 days 01:13:27.985000,HAM,44,0 days 00:01:33.956000,11.0,1.0,,,0 days 00:00:33.150000,0 days 00:00:42.616000,0 days 00:00:18.190000,0 days 01:12:27.213000,0 days 01:13:09.829000,0 days 01:13:28.019000,277.0,300.0,265.0,298.0,False,HARD,11.0,True,Ferrari,0 days 01:11:54.029000,2025-04-06 05:19:34.459,1,7.0,False,,False,True,93.956,Japanese Grand Prix,2025,3
0 days 01:15:02.018000,HAM,44,0 days 00:01:34.033000,12.0,1.0,,,0 days 00:00:33.046000,0 days 00:00:42.697000,0 days 00:00:18.290000,0 days 01:14:01.065000,0 days 01:14:43.762000,0 days 01:15:02.052000,279.0,301.0,264.0,300.0,False,HARD,12.0,True,Ferrari,0 days 01:13:27.985000,2025-04-06 05:21:08.415,1,7.0,False,,False,True,94.033,Japanese Grand Prix,2025,3
0 days 01:16:35.944000,HAM,44,0 days 00:01:33.926000,13.0,1.0,,,0 days 00:00:33.068000,0 days 00:00:42.500000,0 days 00:00:18.358000,0 days 01:15:35.120000,0 days 01:16:17.620000,0 days 01:16:35.978000,277.0,302.0,263.0,297.0,False,HARD,13.0,True,Ferrari,0 days 01:15:02.018000,2025-04-06 05:22:42.448,1,7.0,False,,False,True,93.926,Japanese Grand Prix,2025,3
0 days 01:18:09.929000,HAM,44,0 days 00:01:33.985000,14.0,1.0,,,0 days 00:00:33.020000,0 days 00:00:42.681000,0 days 00:00:18.284000,0 days 01:17:08.998000,0 days 01:17:51.679000,0 days 01:18:09.963000,279.0,301.0,264.0,299.0,False,HARD,14.0,True,Ferrari,0 days 01:16:35.944000,2025-04-06 05:24:16.374,1,7.0,False,,False,True,93.985,Japanese Grand Prix,2025,3
0 days 01:19:43.817000,HAM,44,0 days 00:01:33.888000,15.0,1.0,,,0 days 00:00:32.903000,0 days 00:00:42.824000,0 days 00:00:18.161000,0 days 01:18:42.866000,0 days 01:19:25.690000,0 days 01:19:43.851000,281.0,301.0,264.0,299.0,False,HARD,15.0,True,Ferrari,0 days 01:18:09.929000,2025-04-06 05:25:50.359,1,7.0,False,,False,True,93.888,Japanese Grand Prix,2025,3
0 days 01:21:17.885000,HAM,44,0 days 00:01:34.068000,16.0,1.0,,,0 days 00:00:32.982000,0 days 00:00:42.869000,0 days 00:00:18.217000,0 days 01:20:16.833000,0 days 01:20:59.702000,0 days 01:21:17.919000,280.0,300.0,265.0,299.0,False,HARD,16.0,True,Ferrari,0 days 01:19:43.817000,2025-04-06 05:27:24.247,1,7.0,False,,False,True,94.068,Japanese Grand Prix,2025,3
0 days 01:22:51.645000,HAM,44,0 days 00:01:33.760000,17.0,1.0,,,0 days 00:00:32.838000,0 days 00:00:42.688000,0 days 00:00:18.234000,0 days 01:21:50.757000,0 days 01:22:33.445000,0 days 01:22:51.679000,281.0,301.0,263.0,299.0,False,HARD,17.0,True,Ferrari,0 days 01:21:17.885000,2025-04-06 05:28:58.315,1,7.0,False,,False,True,93.76,Japanese Grand Prix,2025,3
0 days 01:24:25.679000,HAM,44,0 days 00:01:34.034000,18.0,1.0,,,0 days 00:00:33.092000,0 days 00:00:42.677000,0 days 00:00:18.265000,0 days 01:23:24.771000,0 days 01:24:07.448000,0 days 01:24:25.713000,277.0,301.0,265.0,294.0,False,HARD,18.0,True,Ferrari,0 days 01:22:51.645000,2025-04-06 05:30:32.075,1,7.0,False,,False,True,94.034,Japanese Grand Prix,2025,3
0 days 01:25:59.756000,HAM,44,0 days 00:01:34.077000,19.0,1.0,,,0 days 00:00:33.207000,0 days 00:00:42.613000,0 days 00:00:18.257000,0 days 01:24:58.920000,0 days 01:25:41.533000,0 days 01:25:59.790000,281.0,301.0,264.0,301.0,False,HARD,19.0,True,Ferrari,0 days 01:24:25.679000,2025-04-06 05:32:06.109,1,7.0,False,,False,True,94.077,Japanese Grand Prix,2025,3
0 days 01:27:33.503000,HAM,44,0 days 00:01:33.747000,20.0,1.0,,,0 days 00:00:32.805000,0 days 00:00:42.721000,0 days 00:00:18.221000,0 days 01:26:32.595000,0 days 01:27:15.316000,0 days 01:27:33.537000,279.0,301.0,264.0,299.0,False,HARD,20.0,True,Ferrari,0 days 01:25:59.756000,2025-04-06 05:33:40.186,1,6.0,False,,False,True,93.747,Japanese Grand Prix,2025,3
0 days 01:29:07.232000,HAM,44,0 days 00:01:33.729000,21.0,1.0,,,0 days 00:00:32.661000,0 days 00:00:42.604000,0 days 00:00:18.464000,0 days 01:28:06.198000,0 days 01:28:48.802000,0 days 01:29:07.266000,283.0,301.0,263.0,302.0,False,HARD,21.0,True,Ferrari,0 days 01:27:33.503000,2025-04-06 05:35:13.933,1,5.0,False,,False,True,93.729,Japanese Grand Prix,2025,3
0 days 01:30:40.930000,HAM,44,0 days 00:01:33.698000,22.0,1.0,,,0 days 00:00:32.728000,0 days 00:00:42.789000,0 days 00:00:18.181000,0 days 01:29:39.994000,0 days 01:30:22.783000,0 days 01:30:40.964000,280.0,300.0,265.0,298.0,False,HARD,22.0,True,Ferrari,0 days 01:29:07.232000,2025-04-06 05:36:47.662,1,2.0,False,,False,True,93.698,Japanese Grand Prix,2025,3
0 days 01:32:14.107000,HAM,44,0 days 00:01:33.177000,23.0,1.0,,,0 days 00:00:32.416000,0 days 00:00:42.651000,0 days 00:00:18.110000,0 days 01:31:13.380000,0 days 01:31:56.031000,0 days 01:32:14.141000,282.0,300.0,265.0,301.0,True,HARD,23.0,True,Ferrari,0 days 01:30:40.930000,2025-04-06 05:38:21.360,1,2.0,False,,False,True,93.177,Japanese Grand Prix,2025,3
0 days 01:33:47.655000,HAM,44,0 days 00:01:33.548000,24.0,1.0,,,0 days 00:00:32.611000,0 days 00:00:42.727000,0 days 00:00:18.210000,0 days 01:32:46.752000,0 days 01:33:29.479000,0 days 01:33:47.689000,,301.0,265.0,301.0,False,HARD,24.0,True,Ferrari,0 days 01:32:14.107000,2025-04-06 05:39:54.537,1,2.0,False,,False,True,93.548,Japanese Grand Prix,2025,3
0 days 01:35:21.042000,HAM,44,0 days 00:01:33.387000,25.0,1.0,,,0 days 00:00:32.496000,0 days 00:00:42.661000,0 days 00:00:18.230000,0 days 01:34:20.185000,0 days 01:35:02.846000,0 days 01:35:21.076000,280.0,300.0,265.0,297.0,False,HARD,25.0,True,Ferrari,0 days 01:33:47.655000,2025-04-06 05:41:28.085,1,2.0,False,,False,True,93.387,Japanese Grand Prix,2025,3
0 days 01:36:54.246000,HAM,44,0 days 00:01:33.204000,26.0,1.0,,,0 days 00:00:32.348000,0 days 00:00:42.652000,0 days 00:00:18.204000,0 days 01:35:53.424000,0 days 01:36:36.076000,0 days 01:36:54.280000,283.0,300.0,266.0,301.0,False,HARD,26.0,True,Ferrari,0 days 01:35:21.042000,2025-04-06 05:43:01.472,1,2.0,False,,False,True,93.204,Japanese Grand Prix,2025,3
